model,task,seed,success,length,reset_hash,prompt,reach,grasp,lift,min_reach_m,max_lift_m
3001,D0,9014,1,96,839be611de9e3c8f81732e7d0014efc4406528025babf34826ffc8ebc56d1b09,pick up the black bowl from table center and place it on the plate,1,1,1,0.06646496189376666,0.1265150622817588
3001,D0,9015,1,98,f9e93526155e334157e517ef256ceaa680b60b306eaa711d0cde97fd69d4ff6c,pick up the black bowl from table center and place it on the plate,1,1,1,0.051421817462093844,0.15658745426063359
3001,D0,9016,1,92,b2d874dca424ce3c5b8cc62fa285b432c44fa8ae429fa767b78a134fc0c425f1,pick up the black bowl from table center and place it on the plate,1,1,1,0.05303768720442039,0.13545627134013372
3001,D0,9017,1,99,1ab5d502113f4721f4e44976f29f665c9c0e3372f78549b54f8e04ebcb1ba5db,pick up the black bowl from table center and place it on the plate,1,1,1,0.050302206828520095,0.1582635979597724
3001,D0,9018,0,220,c4b2b90535e21008f866db6439ef88c5b120262ce1bcf582affbe0ae911d0fae,pick up the black bowl from table center and place it on the plate,1,1,1,0.04593896509716009,0.20204245564988366
3001,D0,9019,1,216,0c95b250f4b6108d45f40cf264fe6a3adaf91ea6f8d245f5338573be42b26d14,pick up the black bowl from table center and place it on the plate,1,1,1,0.04977407349091676,0.1682965043346054
3001,D0,9020,1,121,00decc6f64d3d60e0483b509e18cd2fb76e89dabe9de5b0a037490f514061d63,pick up the black bowl from table center and place it on the plate,1,0,1,0.04930860279859964,0.1347831761096745
3001,D0,9021,1,88,e6507e5c42593a4d1c2de3ea030650c66aa52ec66377c0ad09504b9f5958763b,pick up the black bowl from table center and place it on the plate,1,1,1,0.05516362160484357,0.10956538257828918
3001,D0,9022,1,102,75ab3f6956e5b3851e3270bc4a3e22c1f6362a3d12cf7b1092622184ecfb622d,pick up the black bowl from table center and place it on the plate,1,1,1,0.051587591858760974,0.14728967674999383
3001,D0,9023,1,100,f8012f6bcc54f1da0d16088a0d575467f62b143fca5b3cc39ac2f002b43e455d,pick up the black bowl from table center and place it on the plate,1,1,1,0.06336760845766255,0.16069038031417104
3001,D0,9024,0,220,2f629c67d6c5d7fa6cfae9ff38fe2849067dada91ff46861cf4752fcae34ea70,pick up the black bowl from table center and place it on the plate,1,1,1,0.036579079613738394,0.19918274862486984
3001,D0,9025,0,220,5fa8be1166c684fde9b673140eebd54241694051ccf107f0d0cb99ecaa0a0cfb,pick up the black bowl from table center and place it on the plate,1,1,1,0.043786306792186515,0.16412389388699222
3001,D0,9026,1,217,ccbabcf8079cc42aeb308d3bba96afbf11add66e3ca56a14e3765b87da1098e6,pick up the black bowl from table center and place it on the plate,1,1,1,0.04876611487290459,0.17670849146772705
3001,D0,9027,0,220,da81a40d0fe36b28a223c0dd2be1216852a6b32a90ef6508283f11f6ba5b0ca2,pick up the black bowl from table center and place it on the plate,1,1,1,0.05213414539750561,0.13837353825008947
3001,D0,9028,1,97,5e275c597db019875e6f7eaa6221c44457d29d5defc904ffb2aa52f87450db6c,pick up the black bowl from table center and place it on the plate,1,1,1,0.05461744309964518,0.1621870178280087
3001,D0,9029,1,106,b6e021eb7ad3e768b6b28b65aa373f1deb1f0ce9b5274e7f4ad3f5d740e13756,pick up the black bowl from table center and place it on the plate,1,1,1,0.05593042273475934,0.10653357130408536
3001,D0,9030,1,104,6bcf1fb385d46ec0503c85559da533da0feaf154756aa8028a8a46907c7419c8,pick up the black bowl from table center and place it on the plate,1,1,1,0.04399281390777776,0.1664258978194022
3001,D0,9031,1,121,9f87980700d859f1b5175c93cbb43767c0012c7ccfdcb6de86cc66158765c0b9,pick up the black bowl from table center and place it on the plate,1,1,1,0.0509469701303861,0.14320655165935237
3001,D0,9032,1,111,e273517e0dcbb53d3c16758c1f586ff3f7d72b99d284e4b060dd46b2a6536728,pick up the black bowl from table center and place it on the plate,1,1,1,0.037699814959171365,0.16221145281421268
3001,D0,9033,0,220,6af256b83ec84359072946ea2c39a23d2dbb13b58841ba083b7e22828c8651b5,pick up the black bowl from table center and place it on the plate,1,1,1,0.047152235983468904,0.17416776926088562
3001,D0,9034,1,123,4a321f552d57859a9117fddfc08c43a3aa6fc542d30dc7ba6aa825db1179b3e9,pick up the black bowl from table center and place it on the plate,1,1,1,0.032312836954201896,0.21388721269003508
3001,D0,9035,0,220,aa3e23cccee4195e458e1502cf47a7984b72fd20a244acd691fc6a13e025e644,pick up the black bowl from table center and place it on the plate,1,1,1,0.05365523269935836,0.1186028475334997
3001,D0,9036,1,176,bf94848651de0b05b74f4ab46dbf078c63267e2eae44e4ccceb28fb4cd7b770a,pick up the black bowl from table center and place it on the plate,1,1,1,0.04930733585605984,0.14624564076463042
3001,D0,9037,1,99,fcdffd3e266c5b9aedb7d9b2035f916982a8fe3dc197e713201ba974ab997d19,pick up the black bowl from table center and place it on the plate,1,1,1,0.04401496308324557,0.15222650557541084
3001,D0,9038,1,102,3888c879dc762cada29c6c6c6f8839ec614a1505fa05899de220efdfc1e8d8ba,pick up the black bowl from table center and place it on the plate,1,1,1,0.05246310826251567,0.109055197546289
3001,D0,9039,0,220,a0a0b71631d8529f70a4f538d4d71908a6e832e6a9bf12dc36bda1a61883c233,pick up the black bowl from table center and place it on the plate,1,1,1,0.046439585622624735,0.20109098371528789
3001,D0,9040,1,107,04a924c3f5bab9d9ec8fa6c4a76a62a6efbe5186563b7b5dcd522c239aa4e24c,pick up the black bowl from table center and place it on the plate,1,1,1,0.048359589690237334,0.17467499615476378
3001,D0,9041,1,97,1130a5b8637933d25eec1d71a0e5fd45786310d0cad00548b7e2d15856cb5e96,pick up the black bowl from table center and place it on the plate,1,1,1,0.05149443735854305,0.16879589841352272
3001,D0,9042,0,220,8eac1c962e40b3a800b8d9c1eb05bf13ba0f0e9eaa254e45059289ef8d93fe85,pick up the black bowl from table center and place it on the plate,1,1,1,0.034865838082879734,0.140923873839236
3001,D0,9043,1,102,7c980db2f5ccc2a325e5888e724f0fba1ffc450090d9861baeebe4e4b0268a06,pick up the black bowl from table center and place it on the plate,1,1,1,0.05066534814789012,0.15145092689549466
3001,D0,9044,1,189,4aa449d6b0d3e190d05267b87e02d523cbdc276254263a54f8d719582ba33830,pick up the black bowl from table center and place it on the plate,1,1,1,0.04505799310358178,0.1393328767906068
3001,D0,9045,1,99,5043d88c4ba34ace525a341fa4bef10dcda80d77eb068856f75713cba767caed,pick up the black bowl from table center and place it on the plate,1,1,1,0.05180747939342512,0.13275752971946675
3001,D0,9046,1,99,9e39a995f661ab187976da2307cf1fcf4385fd4ade3fa107b6e51128dad4d1d4,pick up the black bowl from table center and place it on the plate,1,1,1,0.05673258075472911,0.12563472674608378
3001,D0,9047,1,116,e8654e4e3980b57b8c1e79cadd0c3cda4c5ea3de76d658fc89f580d039d242c0,pick up the black bowl from table center and place it on the plate,1,1,1,0.04893987220167975,0.139686588092494
3001,D0,9048,1,93,a680ad4c663a18aa5318b13aa5cc7bfbca5114eb1c5c0b00586c5048961e9d28,pick up the black bowl from table center and place it on the plate,1,1,1,0.04220055575092484,0.14387978985500371
3001,D0,9049,1,199,bc4168f670a350e69667cd1b5d4535091f30096df55ee538e8fb1e86abdefdd7,pick up the black bowl from table center and place it on the plate,1,1,1,0.04505473142555988,0.13894008724141105
3001,D1,9000,0,220,320bd4e69fa585f8535cf271e7d2540a8d6d5af6deedb9b3b969ef2572bfad21,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.17541297554401342,2.786076397365278e-07
3001,D1,9001,0,220,b93e417d8c84f16c04da169170b709563bbb5c10a6a1b65b0bf060f7e1b26f5a,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.15313880949082098,0.0045446814272098734
3001,D1,9002,0,220,c697e1c72b21ca81329358cbe2f17694ec62f7ee14c1ed7d98550092012f4916,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.24947405526334154,3.8543527236534203e-07
3001,D1,9003,0,220,060eb6dfd25ba2cb5c88798bb0e163d546def0f5f617de5bdef718a4d9f2ded0,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.19903541723243026,4.5141265048176393e-07
3001,D1,9004,0,220,12f40fa0d2a1703bccb38e1e9a9f9d5bb2adacc01bb856762590775d1701faf9,pick up the black bowl next to the plate and place it on the plate,0,0,0,1.3917472878711286,0.0
3001,D1,9005,0,220,de65a02d26ef4848d993755f375d5b4a5f08d8eb1d6e06432041e55786b74877,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.23270633330005727,2.786076397365278e-07
3001,D1,9006,0,220,f575923a9eb3eb96c5e3371daac3c35e6913d2810a7e86f2d30609f5b71b0b1c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.3143004144726819,0.0
3001,D1,9007,0,220,6ba2c508a99e66d9e74bc4823bd4991d1d5c729dfd9e24c104edc3b1c4b40fe6,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.19758124535423563,3.359470955865973e-07
3001,D1,9008,0,220,4e229f430a73a056ac52cc8bcf85d7c9f2c31d88cf9f0e42b18290bb47e785ec,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1637402672438963,4.4731142001541713e-07
3001,D1,9009,0,220,5aa7effdfb404707fbd952c18ba6bdd531c1c9f4ab5a44bd514ec937dce84dd3,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.15730739272437191,2.786076397365278e-07
3001,D1,9010,0,220,3db9d470f978819af14be3fc41cf85037f05228470784d6c685b1abd2a987c6d,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1535804394470326,2.786076397365278e-07
3001,D1,9011,0,220,45cb3a9e999a09462d9f4b38d645d72f3702f2e55386e821da15a90b0672b04c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.3579257063397322,0.0
3001,D1,9012,0,220,9c77d1ca9de94157bbab7cff54b96083ee77bc314cc5ce5e9793a84b62ff582e,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.2568193970821109,2.945748577287688e-07
3001,D1,9013,0,220,f7b22625cfec40e76dfbe5a606f39260d53478f2ddc59e00f902c64452a6de39,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14389134952767446,2.786076397365278e-07
3001,D1,9014,0,220,3394c1c49a62761f5841c8042e31012b58a2592e4742d1fefef9c984f64b8295,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1208593502042081,2.786076397365278e-07
3001,D1,9015,0,220,93717fde3c68d9841ee02e845030f7f1dc1256e166386539016c80e0dcaeb0b0,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.19275917652679825,3.073506652517821e-07
3001,D1,9016,0,220,61fbfbfec447a08abcb7de55897f965a65b7aa5f5c803b07ac0c1a53df44e754,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.13739423165673956,0.02236901374990896
3001,D1,9017,0,220,74a4d6c6c7228475d45b9581ba71572d23ca770dc29c9712126e52ce5fb4f22f,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.13348610451099754,0.008105647007566996
3001,D1,9018,0,220,1e5f002f13f59f1ba94982da00333784038e92c1d9c5205ff04889d5f227a06c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.3012788829659807,2.786076397365278e-07
3001,D1,9019,0,220,ce2ec6231d55fc20e9b21c2694da06bde80cbe9b33139e7f40be793b26ac5b52,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1413905742108906,0.015988422121164025
3001,D1,9020,0,220,adcff31447861e0c5440445bfa998f2a3dbed34cc95173edf90de199a3f6eff2,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.28078064387710916,2.786076397365278e-07
3001,D1,9021,0,220,47eae7174da9c811cb9916fc5d20eba016d66d6ff4b4791b84e420094858f3a4,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.12094585024143911,0.005145422954378698
3001,D1,9022,0,220,5c3242f57452ad654cd9f809cd8d8d266c9a6b813245bf64aabf770d90903c8d,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.2861864504542006,0.0
3001,D1,9023,0,220,801fa4111a290b23b9f8655a3aa209e3bb712b4fe21f8eb2a622b19c7870b309,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.13870729988109712,2.786076398475501e-07
3001,D1,9024,0,220,b8566a5a87d68ee8472024055b16420b6910b3d336df994de401456eb7cb3b3b,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14551202011992073,0.0
3001,D1,9025,0,220,581c5c1f263ab385dc8531063451dab04da1d4c40a8de06e677347aa33f2c16e,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11996543058176702,0.006777278780539242
3001,D1,9026,0,220,ff25cc010803ef9f8f2a55cac8943aca173159e67cd682fffd4ddbbb700a00af,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.20137180324235632,2.786076397365278e-07
3001,D1,9027,0,220,bd4bc8748a8fc2b0d263ad15418a4d5ad6c2be410c5eb4405b68c0fd4c93e54c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.18482175487266644,0.0
3001,D1,9028,0,220,008d6472a592754f93cc53397ffa1c900586548301d990565798921966d8573d,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.23456899862074432,2.786076397365278e-07
3001,D1,9029,0,220,89a0ab8bc976bb987f853e6eb50c7089647334a0255cbab2dc3cfde540e9be44,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.18194375278359573,2.786076397365278e-07
3001,D1,9030,0,220,2300b8b354f84670e07838dd62206f1a56a0155289d56bd4cb238a1a313f767e,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.12587227372329257,0.01021303256445294
3001,D1,9031,0,220,3270888d400edfeedeb7ff7afa2d237462d3995dffa1c5ed11f693fda6e928bb,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.2139165774784813,0.0
3001,D1,9032,0,220,2d65bf1940bb4fb39f8f9a7428bd61461295171cbaf53cd1cf34b66f5d689a10,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.13542556585458496,2.786076397365278e-07
3001,D1,9033,0,220,54ae24c579d148b7a80c8ea374f7261bbe293fa6fa3f205afd5c3459cb457459,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.26596658356233727,4.29406540103372e-07
3001,D1,9034,0,220,d055b308d16e325eecbd774fb3f76e106c0989eb4f4fca475ffd5ea39f2fbd74,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1348101793044028,2.786076397365278e-07
3001,D1,9035,0,220,92a79394b4f1bd8b2c4017b52e0de7781af4cbe6a198c597ad435cd0db9bbdc4,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.20364303405170522,2.786076397365278e-07
3001,D1,9036,0,220,23b16c83d5010f3f1eaec01f8973e9ebe910901562c51fc196486eb86cdbb45c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14988306540887678,2.786076397365278e-07
3001,D1,9037,0,220,c44f194b22d1f7f88392b0582cfc8fbfa068300af354565d0fcc7def3f836615,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.23441866932301264,2.786076397365278e-07
3001,D1,9038,0,220,a4f0b2e41115224d31f0947934779ef9f026d999ef818fc779061b91c3d0ba18,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.21633585347836287,2.786076397365278e-07
3001,D1,9039,0,220,8c1f7f0beb9fb33d4648575714283263ccad6b1a28c12faec717ef10a0402928,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14995198007609176,0.012879800505266492
3001,D1,9040,0,220,953c53394ce0807a7d8997e9735f8db6f4cb2125184a8b6c563ae7ad6f0ae6e1,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.15499495192478827,0.0031881142897093318
3001,D1,9041,0,220,f8a52fa9df4fcb6088cffcc5f2968854580329e4f1a7a14b6ad2e97e95a76d9a,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14891324640660752,2.786076397365278e-07
3001,D1,9042,0,220,2cd16af33a15d30443d12b30dca7ca02dec8ef63ac313a77403b287b8fe32ebd,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.13592534450728813,2.786076397365278e-07
3001,D1,9043,0,220,10c0af74f7b0944ebf42488237c60b828e534cd18a839efe395c2d2770cdb30a,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.28394349595835483,2.786076397365278e-07
3001,D1,9044,0,220,2aafeb974c78c61516f909d9ae223bfe78097c06effe15d67055a8967ecdac8a,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.22055618675344874,1.389844942467633e-07
3001,D1,9045,0,220,3126bb7432170cee6a63b3c2d49209f32ea6b190325a25077f71ee4ec45019a8,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.13857628147799367,2.786076397365278e-07
3001,D1,9046,0,220,295fb62aeb167cb920155652aefbd6eab1ed7b2100dff7e827b9e3d0c8bfe05a,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.15023404295731316,0.005778656451693842
3001,D1,9047,0,220,759a776879e5c92e783db67ebd443e63198c7a24e6b9df7fc68d541322a2680b,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.13700431032106203,3.644762778254318e-07
3001,D1,9048,0,220,1c10f148481549493ba587d075dc418d2e1a080df405dbe208e030b993715e7c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11079571553086622,0.010080400495861896
3001,D1,9049,0,220,c1d61be53f9506e45a31d27b22b3ca680a9a9e160f2ec30f487a899161ea09c0,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.32219025337116736,2.786076397365278e-07
lora_initialization,D0,9000,0,220,cda352e7ea02da5687eb4f746b963174955af404abc489875195ae14cc674af0,pick up the black bowl from table center and place it on the plate,0,0,0,0.24515930297906682,2.786078234784384e-07
lora_initialization,D0,9001,0,220,000d8086c3049c124ee92a67574e9d6f146d71be485c159c561dc901c380c5d7,pick up the black bowl from table center and place it on the plate,0,0,0,0.23340776503418204,2.786076397365278e-07
lora_initialization,D0,9002,0,220,e1396ef19ca740b00012e935c86bb951ceedd0086febf3558c65664867baba87,pick up the black bowl from table center and place it on the plate,0,0,0,0.19918524174804206,2.786076402916393e-07
lora_initialization,D0,9003,0,220,bbac12e3b3712b5e27d972cd1a8df5de2499aef29ba2a8bddc4c3d9065ce3cbd,pick up the black bowl from table center and place it on the plate,0,0,0,0.24075345304060422,2.786076397365278e-07
lora_initialization,D0,9004,0,220,4217789f67f3f135585eff2c6e7e7e757c050be95f5fc3618079017a628bb279,pick up the black bowl from table center and place it on the plate,0,0,0,0.2796452433337805,2.786076399585724e-07
lora_initialization,D0,9005,0,220,0064a3ba31d7d36cc7b98568e38312a78a2ee6b7df637d8de500b50501a894c2,pick up the black bowl from table center and place it on the plate,0,0,0,0.25197849473655753,2.786076399585724e-07
lora_initialization,D0,9006,0,220,8b856fe08b53ed0f69ca679f61bf85fd2f2b0a6df689ba6763c2cf74d380acaa,pick up the black bowl from table center and place it on the plate,0,0,0,0.2484968648613324,2.786076398475501e-07
lora_initialization,D0,9007,0,220,ece28a27e0cdea4f23f0552cfa90d14a90d3f4fe2212542e60df865e5c9aa2f9,pick up the black bowl from table center and place it on the plate,0,0,0,0.21424816958696538,2.786076397365278e-07
lora_initialization,D0,9008,0,220,729bfc215a54df4bd6a30ed6387bfdb8206a75bd1289d51af9ea677f1b2d5aaf,pick up the black bowl from table center and place it on the plate,0,0,0,0.27791251010659296,2.786076398475501e-07
lora_initialization,D0,9009,0,220,b972b58b88a0dc8c343a2fa4ccc2ca9857254418af4b2f9cf867314eca4eab8a,pick up the black bowl from table center and place it on the plate,0,0,0,0.2281879667131114,2.786076398475501e-07
lora_initialization,D0,9010,0,220,b6d6cd4ef39e11f0df4d5f14a6460260f8af0d17540f340fd611743d00b60457,pick up the black bowl from table center and place it on the plate,0,0,0,0.23983453088340353,2.786076398475501e-07
lora_initialization,D0,9011,0,220,7aca0b8b247b3edff1114d879b0a3e64eae2976e012ae867c45d1b48244b4e6d,pick up the black bowl from table center and place it on the plate,0,0,0,0.22995931172327425,2.7860781859345707e-07
lora_initialization,D0,9012,0,220,03d04daad25128361ecf4b7600048e4eb61ae26653e23eefac36fe82db182085,pick up the black bowl from table center and place it on the plate,0,0,0,0.2790302981602306,2.786076398475501e-07
lora_initialization,D0,9013,0,220,afb0bb9a3e9eb99d65948c4c5503645f5cf3844227e768d575603159af05126f,pick up the black bowl from table center and place it on the plate,0,0,0,0.2703196315608542,2.786199305715442e-07
lora_initialization,D0,9014,0,220,839be611de9e3c8f81732e7d0014efc4406528025babf34826ffc8ebc56d1b09,pick up the black bowl from table center and place it on the plate,0,0,0,0.3015463720376353,2.786076398475501e-07
lora_initialization,D0,9015,0,220,f9e93526155e334157e517ef256ceaa680b60b306eaa711d0cde97fd69d4ff6c,pick up the black bowl from table center and place it on the plate,0,0,0,0.23540537154670454,2.786076397365278e-07
lora_initialization,D0,9016,0,220,b2d874dca424ce3c5b8cc62fa285b432c44fa8ae429fa767b78a134fc0c425f1,pick up the black bowl from table center and place it on the plate,0,0,0,0.2330816356524104,2.786076397365278e-07
lora_initialization,D0,9017,0,220,1ab5d502113f4721f4e44976f29f665c9c0e3372f78549b54f8e04ebcb1ba5db,pick up the black bowl from table center and place it on the plate,0,0,0,0.24636952972383966,2.793552997815141e-07
lora_initialization,D0,9018,0,220,c4b2b90535e21008f866db6439ef88c5b120262ce1bcf582affbe0ae911d0fae,pick up the black bowl from table center and place it on the plate,0,0,0,0.284144199723929,2.786076398475501e-07
lora_initialization,D0,9019,0,220,0c95b250f4b6108d45f40cf264fe6a3adaf91ea6f8d245f5338573be42b26d14,pick up the black bowl from table center and place it on the plate,0,0,0,0.235806793023226,2.7860822282566033e-07
lora_initialization,D0,9020,0,220,00decc6f64d3d60e0483b509e18cd2fb76e89dabe9de5b0a037490f514061d63,pick up the black bowl from table center and place it on the plate,0,0,0,0.2450933194740777,2.786076398475501e-07
lora_initialization,D0,9021,0,220,e6507e5c42593a4d1c2de3ea030650c66aa52ec66377c0ad09504b9f5958763b,pick up the black bowl from table center and place it on the plate,0,0,0,0.2698823388141101,2.786079092986782e-07
lora_initialization,D0,9022,0,220,75ab3f6956e5b3851e3270bc4a3e22c1f6362a3d12cf7b1092622184ecfb622d,pick up the black bowl from table center and place it on the plate,0,0,0,0.2589887455557034,2.80262954399646e-07
lora_initialization,D0,9023,0,220,f8012f6bcc54f1da0d16088a0d575467f62b143fca5b3cc39ac2f002b43e455d,pick up the black bowl from table center and place it on the plate,0,0,0,0.2638397113724092,2.786076398475501e-07
lora_initialization,D0,9024,0,220,2f629c67d6c5d7fa6cfae9ff38fe2849067dada91ff46861cf4752fcae34ea70,pick up the black bowl from table center and place it on the plate,0,0,0,0.2614152449102799,2.786077016869726e-07
lora_initialization,D0,9025,0,220,5fa8be1166c684fde9b673140eebd54241694051ccf107f0d0cb99ecaa0a0cfb,pick up the black bowl from table center and place it on the plate,0,0,0,0.22360551853219277,2.786079372762984e-07
lora_initialization,D0,9026,0,220,ccbabcf8079cc42aeb308d3bba96afbf11add66e3ca56a14e3765b87da1098e6,pick up the black bowl from table center and place it on the plate,0,0,0,0.2901029737017926,2.786126809262157e-07
lora_initialization,D0,9027,0,220,da81a40d0fe36b28a223c0dd2be1216852a6b32a90ef6508283f11f6ba5b0ca2,pick up the black bowl from table center and place it on the plate,0,0,0,0.24893583403371408,2.7871631436138244e-07
lora_initialization,D0,9028,0,220,5e275c597db019875e6f7eaa6221c44457d29d5defc904ffb2aa52f87450db6c,pick up the black bowl from table center and place it on the plate,0,0,0,0.2753460084432969,2.786130269827325e-07
lora_initialization,D0,9029,0,220,b6e021eb7ad3e768b6b28b65aa373f1deb1f0ce9b5274e7f4ad3f5d740e13756,pick up the black bowl from table center and place it on the plate,0,0,0,0.27645337995336083,2.7860811435687083e-07
lora_initialization,D0,9030,0,220,6bcf1fb385d46ec0503c85559da533da0feaf154756aa8028a8a46907c7419c8,pick up the black bowl from table center and place it on the plate,0,0,0,0.24066664852668898,2.786076398475501e-07
lora_initialization,D0,9031,0,220,9f87980700d859f1b5175c93cbb43767c0012c7ccfdcb6de86cc66158765c0b9,pick up the black bowl from table center and place it on the plate,0,0,0,0.22281771314321427,2.786076397365278e-07
lora_initialization,D0,9032,0,220,e273517e0dcbb53d3c16758c1f586ff3f7d72b99d284e4b060dd46b2a6536728,pick up the black bowl from table center and place it on the plate,0,0,0,0.18672328874166982,2.786076398475501e-07
lora_initialization,D0,9033,0,220,6af256b83ec84359072946ea2c39a23d2dbb13b58841ba083b7e22828c8651b5,pick up the black bowl from table center and place it on the plate,0,0,0,0.23075009919460437,2.786076397365278e-07
lora_initialization,D0,9034,0,220,4a321f552d57859a9117fddfc08c43a3aa6fc542d30dc7ba6aa825db1179b3e9,pick up the black bowl from table center and place it on the plate,0,0,0,0.24355329275442067,2.786076397365278e-07
lora_initialization,D0,9035,0,220,aa3e23cccee4195e458e1502cf47a7984b72fd20a244acd691fc6a13e025e644,pick up the black bowl from table center and place it on the plate,0,0,0,0.27843099645282593,2.7860764129084004e-07
lora_initialization,D0,9036,0,220,bf94848651de0b05b74f4ab46dbf078c63267e2eae44e4ccceb28fb4cd7b770a,pick up the black bowl from table center and place it on the plate,0,0,0,0.23913497691898283,2.786076399585724e-07
lora_initialization,D0,9037,0,220,fcdffd3e266c5b9aedb7d9b2035f916982a8fe3dc197e713201ba974ab997d19,pick up the black bowl from table center and place it on the plate,0,0,0,0.2503357483800475,2.7860771512067117e-07
lora_initialization,D0,9038,0,220,3888c879dc762cada29c6c6c6f8839ec614a1505fa05899de220efdfc1e8d8ba,pick up the black bowl from table center and place it on the plate,0,0,0,0.23799814844585615,2.786113957320424e-07
lora_initialization,D0,9039,0,220,a0a0b71631d8529f70a4f538d4d71908a6e832e6a9bf12dc36bda1a61883c233,pick up the black bowl from table center and place it on the plate,0,0,0,0.20204233193745472,2.786076397365278e-07
lora_initialization,D0,9040,0,220,04a924c3f5bab9d9ec8fa6c4a76a62a6efbe5186563b7b5dcd522c239aa4e24c,pick up the black bowl from table center and place it on the plate,0,0,0,0.2612133362065208,2.786076397365278e-07
lora_initialization,D0,9041,0,220,1130a5b8637933d25eec1d71a0e5fd45786310d0cad00548b7e2d15856cb5e96,pick up the black bowl from table center and place it on the plate,0,0,0,0.2678858048836045,2.786076397365278e-07
lora_initialization,D0,9042,0,220,8eac1c962e40b3a800b8d9c1eb05bf13ba0f0e9eaa254e45059289ef8d93fe85,pick up the black bowl from table center and place it on the plate,0,0,0,0.25918185807675653,2.786098266538417e-07
lora_initialization,D0,9043,0,220,7c980db2f5ccc2a325e5888e724f0fba1ffc450090d9861baeebe4e4b0268a06,pick up the black bowl from table center and place it on the plate,0,0,0,0.25349320981839857,2.786076398475501e-07
lora_initialization,D0,9044,0,220,4aa449d6b0d3e190d05267b87e02d523cbdc276254263a54f8d719582ba33830,pick up the black bowl from table center and place it on the plate,0,0,0,0.29162573229074273,2.786076398475501e-07
lora_initialization,D0,9045,0,220,5043d88c4ba34ace525a341fa4bef10dcda80d77eb068856f75713cba767caed,pick up the black bowl from table center and place it on the plate,0,0,0,0.25246939134622853,2.786080366412591e-07
lora_initialization,D0,9046,0,220,9e39a995f661ab187976da2307cf1fcf4385fd4ade3fa107b6e51128dad4d1d4,pick up the black bowl from table center and place it on the plate,0,0,0,0.20142448851371675,2.786076397365278e-07
lora_initialization,D0,9047,0,220,e8654e4e3980b57b8c1e79cadd0c3cda4c5ea3de76d658fc89f580d039d242c0,pick up the black bowl from table center and place it on the plate,0,0,0,0.27096908131031683,2.786076398475501e-07
lora_initialization,D0,9048,0,220,a680ad4c663a18aa5318b13aa5cc7bfbca5114eb1c5c0b00586c5048961e9d28,pick up the black bowl from table center and place it on the plate,0,0,0,0.18255832878183767,2.786076397365278e-07
lora_initialization,D0,9049,0,220,bc4168f670a350e69667cd1b5d4535091f30096df55ee538e8fb1e86abdefdd7,pick up the black bowl from table center and place it on the plate,0,0,0,0.22441602212887515,2.786076398475501e-07
